,Open,High,Low,Close,Volume
2025-08-27 12:35:00,3156.8789123347296,3157.3907944521034,3156.640439057204,3157.2646560415405,1
2025-08-27 12:40:00,3157.2646560415405,3157.535718078713,3157.0804645952826,3157.3145440614658,1
2025-08-27 12:45:00,3157.3145440614658,3157.434880605904,3157.092674471123,3157.2114349441827,1
2025-08-27 12:50:00,3157.2114349441827,3157.2260115373588,3156.7338243920144,3156.8803275803534,1
2025-08-27 12:55:00,3156.8803275803534,3157.14857978393,3156.8349846576752,3157.039637113145,1
2025-08-27 13:00:00,3157.039637113145,3157.3247578073856,3156.550008935305,3156.746129089386,1
2025-08-27 13:05:00,3156.746129089386,3157.1598044539624,3156.6194934879372,3156.9093860765843,1
2025-08-27 13:10:00,3156.9093860765843,3157.5046700775715,3156.909383699689,3157.2375950779146,1
2025-08-27 13:15:00,3157.2375950779146,3157.5286855928744,3156.753082422935,3157.0452411955607,1
2025-08-27 13:20:00,3157.0452411955607,3157.1752715258613,3156.7679872726876,3157.028842790275,1
2025-08-27 13:25:00,3157.028842790275,3157.6663344318513,3156.865378031654,3157.4159945785855,1
2025-08-27 13:30:00,3157.4159945785855,3157.672300579574,3157.4098949857284,3157.4248158471387,1
2025-08-27 13:35:00,3157.4248158471387,3157.575335272732,3156.8363353359814,3156.854422718993,1
2025-08-27 13:40:00,3156.854422718993,3157.5583884029015,3156.558855917495,3157.4802131961255,1
2025-08-27 13:45:00,3157.4802131961255,3157.674063429036,3157.052962563957,3157.311299954731,1
2025-08-27 13:50:00,3157.311299954731,3157.5471914862937,3156.961520910687,3157.1408823761753,1
2025-08-27 13:55:00,3157.1408823761753,3157.2815738622207,3156.678896365134,3156.8974895209512,1
2025-08-27 14:00:00,3156.8974895209512,3157.5806655755364,3156.612086519763,3157.3406532803674,1
2025-08-27 14:05:00,3157.3406532803674,3157.6066390537712,3157.035803676104,3157.149849662768,1
2025-08-27 14:10:00,3157.149849662768,3157.429223373866,3156.90825317764,3157.0572730432696,1
2025-08-27 14:15:00,3157.0572730432696,3157.1536994471844,3156.8966743453743,3157.003418474641,1
2025-08-27 14:20:00,3157.003418474641,3157.285602871981,3156.79585854593,3157.269619440157,4
2025-08-27 14:25:00,3157.269619440157,3157.421395360358,3157.0453279079384,3157.3355316460124,1
2025-08-27 14:30:00,3157.3355316460124,3157.408470441563,3157.1047411652253,3157.207561659584,1
2025-08-27 14:35:00,3157.207561659584,3157.527305450196,3157.168060761381,3157.229776035872,1
2025-08-27 14:40:00,3157.229776035872,3157.704434559632,3157.0824564771456,3157.543039225268,1
2025-08-27 14:45:00,3157.543039225268,3157.657212366559,3157.1509496112117,3157.2976531151985,1
2025-08-27 14:50:00,3157.2976531151985,3157.372512072402,3156.8805421268744,3157.165339760987,1
2025-08-27 14:55:00,3157.165339760987,3157.3055186922566,3156.9034723036434,3157.222053444372,1
2025-08-27 15:00:00,3157.222053444372,3157.2987729199886,3156.8956844270638,3157.064862705035,1
2025-08-27 15:05:00,3157.064862705035,3157.198914873841,3156.5131482052275,3156.794468327616,1
2025-08-27 15:10:00,3156.794468327616,3156.916024214237,3156.5594540365582,3156.788885467065,1
2025-08-27 15:15:00,3156.788885467065,3157.2523504457704,3156.751749295697,3157.250616727984,1
2025-08-27 15:20:00,3157.250616727984,3157.8613594680446,3157.137446369468,3157.6206554275896,1
2025-08-27 15:25:00,3157.6206554275896,3157.6783377890283,3156.6924896215837,3156.9257276914223,1
2025-08-28 09:20:00,3145.0171736616967,3145.3064093549287,3144.3481610021554,3144.63338733663,20418
2025-08-28 09:25:00,3144.63338733663,3144.8975275326798,3143.418547395695,3143.5597871517643,49957
2025-08-28 09:30:00,3143.5597871517643,3143.836037509873,3143.083755907827,3143.1583468607123,44223
2025-08-28 09:35:00,3143.1583468607123,3143.452859305551,3142.1243727067863,3142.2612242358887,15154
2025-08-28 09:40:00,3142.2612242358887,3142.55635981431,3141.2292519972543,3141.446248922178,54551
2025-08-28 09:45:00,3141.446248922178,3141.661399262757,3140.8496629017186,3140.9563741262587,37059
2025-08-28 09:50:00,3140.9563741262587,3141.0242940217295,3139.8593873551017,3140.0938581214687,34038
2025-08-28 09:55:00,3140.0938581214687,3140.364977602434,3139.0507790641664,3139.2449423261846,20539
2025-08-28 10:00:00,3139.2449423261846,3139.5253403936226,3138.9108369429177,3138.9675584281654,46308
2025-08-28 10:05:00,3138.9675584281654,3139.1922918210753,3137.8687490462657,3137.9841352540716,27992
2025-08-28 10:10:00,3137.9841352540716,3138.040621885169,3137.3496689531685,3137.4303782979464,45460
2025-08-28 10:15:00,3137.4303782979464,3137.699348821237,3136.3758518934933,3136.675139434485,40243
2025-08-28 10:20:00,3136.675139434485,3136.737166096536,3135.838396471935,3136.0670591074527,39039
2025-08-28 10:25:00,3136.0670591074527,3136.2456092952607,3135.1201603730506,3135.2160253212082,19540
2025-08-28 10:30:00,3135.2160253212082,3135.284163590857,3134.6455433436486,3134.7982461888164,26074
2025-08-28 10:35:00,3134.7982461888164,3134.9123649368253,3133.4707206816506,3133.5741559762923,38053
2025-08-28 10:40:00,3133.5741559762923,3133.6225586821747,3132.9212144401668,3133.033457358542,31067
2025-08-28 10:45:00,3133.033457358542,3133.0935302771395,3132.3570567757743,3132.524174213484,47240
2025-08-28 10:50:00,3132.524174213484,3132.811947499186,3131.7337752853077,3131.9386574672785,52047
2025-08-28 10:55:00,3131.9386574672785,3132.1082249544165,3131.449920590201,3131.537232088946,9465
2025-08-28 11:00:00,3131.537232088946,3131.6828418807345,3130.436193197258,3130.4940017426843,37192
2025-08-28 11:05:00,3130.4940017426843,3130.764330584272,3129.530628089833,3129.7235732896,38388
2025-08-28 11:10:00,3129.7235732896,3129.959312211202,3129.2031909822504,3129.4174169347366,51972
2025-08-28 11:15:00,3129.4174169347366,3129.7139402291523,3127.7540889490497,3127.8574751538495,39525
2025-08-28 11:20:00,3127.8574751538495,3128.0580529644735,3127.6377369670295,3127.9333151228225,205718
2025-08-28 11:25:00,3127.9333151228225,3128.0390733477584,3126.8569917838995,3127.0772880291956,56181
2025-08-28 11:30:00,3127.0772880291956,3127.1109010006,3126.132232582186,3126.1878172394404,47029
2025-08-28 11:35:00,3126.1878172394404,3126.462152546508,3125.6854175537533,3125.703219272395,27556
2025-08-28 11:40:00,3125.703219272395,3125.7395360485057,3124.5298406181205,3124.7557651965285,51236
2025-08-28 11:45:00,3124.7557651965285,3124.924423925185,3124.3844377795003,3124.4455178996186,62028
2025-08-28 11:50:00,3124.4455178996186,3124.6426091916364,3123.181454820401,3123.3686375979564,37390
2025-08-28 11:55:00,3123.3686375979564,3123.5963926040786,3123.0265679335052,3123.1843504331655,35951
2025-08-28 12:00:00,3123.1843504331655,3123.3100751080356,3121.4980074100376,3121.6009769430425,26494
2025-08-28 12:05:00,3121.6009769430425,3121.8107862227453,3121.2432198890324,3121.4327904131014,34280
2025-08-28 12:10:00,3121.4327904131014,3121.5876806592,3120.8700278070864,3120.960916892358,240737
2025-08-28 12:15:00,3120.960916892358,3120.9746840634475,3120.0544955808145,3120.1354341650735,57873
2025-08-28 12:20:00,3120.1354341650735,3120.136511137977,3118.9982383802744,3119.2910269888434,37190
2025-08-28 12:25:00,3119.2910269888434,3119.3685198421576,3118.116228263737,3118.405016696045,48809
2025-08-28 12:30:00,3118.405016696045,3118.6885085131635,3118.092329280197,3118.1245580998634,30528
2025-08-28 12:35:00,3118.1245580998634,3118.2773492755596,3117.2001535138106,3117.2045221462845,11098
2025-08-28 12:40:00,3117.2045221462845,3117.3619803142074,3116.616707718156,3116.680800419088,39904
2025-08-28 12:45:00,3116.680800419088,3116.973079257329,3115.5929039590683,3115.716036537698,25184
2025-08-28 12:50:00,3115.716036537698,3115.825583973007,3114.9203872887474,3114.948639909457,44316
2025-08-28 12:55:00,3114.948639909457,3115.20820141414,3114.110446040897,3114.22484495375,28106
2025-08-28 13:00:00,3114.22484495375,3114.283755946669,3113.4005324994096,3113.5451945491477,25240
2025-08-28 13:05:00,3113.5451945491477,3113.8163394688104,3113.2443390992044,3113.2491686344297,51573
2025-08-28 13:10:00,3113.2491686344297,3113.456436628004,3112.5886054732327,3112.617874939013,41695
2025-08-28 13:15:00,3112.617874939013,3112.8309167850625,3111.430820934047,3111.658153661961,33563
2025-08-28 13:20:00,3111.658153661961,3111.8517838034363,3110.308540414933,3110.5313371977018,34996
2025-08-28 13:25:00,3110.5313371977018,3110.7327639838795,3110.266671653192,3110.4843578044674,20162
2025-08-28 13:30:00,3110.4843578044674,3110.5924668660164,3109.279338657817,3109.4523930474234,24761
2025-08-28 13:35:00,3109.4523930474234,3109.712719187187,3108.895171430323,3109.0067857501367,39816
2025-08-28 13:40:00,3109.0067857501367,3109.1810753591994,3107.8899117942296,3107.9174792062468,18406
2025-08-28 13:45:00,3107.9174792062468,3108.1249094068276,3107.71250540284,3107.7573227105963,31971
2025-08-28 13:50:00,3107.7573227105963,3107.8402098724205,3106.8907636262015,3106.925461528789,32659
2025-08-28 13:55:00,3106.925461528789,3107.004149264152,3106.1008389030585,3106.1524608489744,51671
2025-08-28 14:00:00,3106.1524608489744,3106.2131789449268,3105.349991285955,3105.612780136727,29673
2025-08-28 14:05:00,3105.612780136727,3105.6225022079802,3104.751712321292,3104.9264310061503,42259
2025-08-28 14:10:00,3104.9264310061503,3105.2180381219405,3103.850276498052,3104.0079253610384,52956
2025-08-28 14:15:00,3104.0079253610384,3104.010140417948,3103.348740284802,3103.447251087934,20952
2025-08-28 14:20:00,3103.447251087934,3103.4737883853977,3102.0329745061013,3102.2421349109204,33803
2025-08-28 14:25:00,3102.2421349109204,3102.3337487679064,3101.555533649441,3101.680221711276,26978
2025-08-28 14:30:00,3101.680221711276,3101.833861589771,3101.394310300929,3101.5909028949322,51303
2025-08-28 14:35:00,3101.5909028949322,3101.8377341197665,3100.426359871787,3100.537798308655,13428
2025-08-28 14:40:00,3100.537798308655,3100.542194396028,3099.8163877308507,3099.8289020180846,31381
2025-08-28 14:45:00,3099.8289020180846,3099.9695593862903,3098.7566552055882,3098.9549754508093,61456
2025-08-28 14:50:00,3098.9549754508093,3099.163949229679,3098.461694514576,3098.541777181658,59971
2025-08-28 14:55:00,3098.541777181658,3098.716227004751,3097.5639323555106,3097.6071723976556,57401
2025-08-28 15:00:00,3097.6071723976556,3097.8661845604233,3096.914556384855,3096.931188565813,176898
2025-08-28 15:05:00,3096.931188565813,3097.0807763264984,3096.236862608122,3096.3795992813666,45773
2025-08-28 15:10:00,3096.3795992813666,3096.402940425585,3095.6054227472655,3095.691478920121,25886
2025-08-28 15:15:00,3095.691478920121,3095.775492228845,3095.036636659244,3095.046003567741,47591
2025-08-28 15:20:00,3095.046003567741,3095.2854121501914,3094.402993123442,3094.565828035495,27434
2025-08-28 15:25:00,3094.565828035495,3094.691077922868,3093.6436786535282,3093.886509398416,34013
2025-08-29 09:20:00,3093.0410708253776,3093.254643735554,3092.96471027552,3093.079900138516,33636
2025-08-29 09:25:00,3093.079900138516,3093.135750148107,3092.6851234498185,3092.9199507589988,21728
2025-08-29 09:30:00,3092.9199507589988,3093.189664318725,3092.262073960081,3092.287754014646,34422
2025-08-29 09:35:00,3092.287754014646,3092.768681650878,3092.134353163555,3092.716631267136,46434
2025-08-29 09:40:00,3092.716631267136,3093.015586939114,3092.082133985944,3092.2473196190185,34799
2025-08-29 09:45:00,3092.2473196190185,3092.4319568117526,3091.7050970415357,3091.9417427246467,18989
2025-08-29 09:50:00,3091.9417427246467,3092.3005437898455,3091.922791457971,3092.138211899857,48944
2025-08-29 09:55:00,3092.138211899857,3092.432174363978,3091.9502491365006,3092.125202767799,25916
2025-08-29 10:00:00,3092.125202767799,3092.137414494219,3091.8197410327584,3092.010184928914,44556
2025-08-29 10:05:00,3092.010184928914,3092.1708535809585,3091.863741865784,3091.942522547629,28812
2025-08-29 10:10:00,3091.942522547629,3092.17205211122,3091.9192929052756,3092.0170883798555,28435
2025-08-29 10:15:00,3092.0170883798555,3092.2708262849683,3091.754463295457,3091.869731861624,33221
2025-08-29 10:20:00,3091.869731861624,3091.902202232788,3091.4415992447616,3091.629572129679,22945
2025-08-29 10:25:00,3091.629572129679,3091.9226140942806,3090.964850600212,3091.089402164998,88254
2025-08-29 10:30:00,3091.089402164998,3091.3595103691537,3090.9489123041712,3091.2606624628993,13733
2025-08-29 10:35:00,3091.2606624628993,3091.2932476323836,3091.2205781417183,3091.2659093034117,22670
2025-08-29 10:40:00,3091.2659093034117,3091.548463484666,3090.628168702734,3090.9251263730757,27481
2025-08-29 10:45:00,3090.9251263730757,3091.3672625260615,3090.70609443792,3091.2016421922576,36571
2025-08-29 10:50:00,3091.2016421922576,3091.228356344098,3090.644934195462,3090.7594189812316,136446
2025-08-29 10:55:00,3090.7594189812316,3090.9070773705166,3090.504304278984,3090.6351719020718,20103
2025-08-29 11:00:00,3090.6351719020718,3090.8171047541446,3090.5196744473747,3090.7076655635587,40209
2025-08-29 11:05:00,3090.7076655635587,3090.9378033345884,3090.191101185155,3090.3699416656495,19749
2025-08-29 11:10:00,3090.3699416656495,3090.7004637894574,3090.1881138500994,3090.489939904549,31682
2025-08-29 11:15:00,3090.489939904549,3090.5842252239845,3090.178008086254,3090.4160319635876,30126
2025-08-29 11:20:00,3090.4160319635876,3090.546213541234,3089.6613477579294,3089.885591128874,41652
2025-08-29 11:25:00,3089.885591128874,3090.19415764865,3089.878191854276,3090.0698462923583,25499
2025-08-29 11:30:00,3090.0698462923583,3090.107772963088,3089.8445947946298,3090.0831657461517,26018
2025-08-29 11:35:00,3090.0831657461517,3090.3941894049713,3090.0591117964073,3090.178026477145,52496
2025-08-29 11:40:00,3090.178026477145,3090.2385672276705,3089.345977289202,3089.6395348305437,38472
2025-08-29 11:45:00,3089.6395348305437,3089.8990340994123,3089.4387961759167,3089.528135454796,35748
2025-08-29 11:50:00,3089.528135454796,3089.6936963276135,3089.2219518030874,3089.383323815624,33262
2025-08-29 11:55:00,3089.383323815624,3089.7987373955953,3089.1672626511336,3089.7730480244713,23654
2025-08-29 12:00:00,3089.7730480244713,3089.8266194687117,3089.25578651507,3089.5038616587126,26880
2025-08-29 12:05:00,3089.5038616587126,3089.686464037693,3089.46405088046,3089.5156175971865,18542
2025-08-29 12:10:00,3089.5156175971865,3089.5304426536595,3088.692632178222,3088.8294477067575,25763
2025-08-29 12:15:00,3088.8294477067575,3089.0447327607794,3088.5859900947567,3088.874931305905,43051
2025-08-29 12:20:00,3088.874931305905,3089.050494070613,3088.70914512629,3088.9944568460387,38511
2025-08-29 12:25:00,3088.9944568460387,3089.0790537225394,3088.4571423417733,3088.4666275151017,36196
2025-08-29 12:30:00,3088.4666275151017,3088.6891817052006,3088.3335574581306,3088.5349104765214,22522
2025-08-29 12:35:00,3088.5349104765214,3088.9734141726967,3088.2373401625528,3088.834115575607,147521
2025-08-29 12:40:00,3088.834115575607,3089.0419851403635,3088.042910327332,3088.3135960948202,29288
2025-08-29 12:45:00,3088.3135960948202,3088.6132526534248,3088.071531004778,3088.2879598054683,25710
2025-08-29 12:50:00,3088.2879598054683,3088.529303044949,3087.918831533451,3088.2039545187135,31703
2025-08-29 12:55:00,3088.2039545187135,3088.4424420702935,3088.071015158251,3088.0853609774476,23734
2025-08-29 13:00:00,3088.0853609774476,3088.6335950206103,3088.0398212745827,3088.4462580337486,19453
2025-08-29 13:05:00,3088.4462580337486,3088.4847305757285,3088.125147501706,3088.3251287533594,40442
2025-08-29 13:10:00,3088.3251287533594,3088.479610850262,3087.751711440295,3087.910578216362,19374
2025-08-29 13:15:00,3087.910578216362,3088.1940737522573,3087.7401698078656,3087.93771453951,37310
2025-08-29 13:20:00,3087.93771453951,3088.0585060266358,3087.0874320421676,3087.266111888011,39261
2025-08-29 13:25:00,3087.266111888011,3087.381019289803,3087.1268240793934,3087.1655459866934,30084
2025-08-29 13:30:00,3087.1655459866934,3087.4030231784222,3086.8640045993234,3087.0994182854342,44123
2025-08-29 13:35:00,3087.0994182854342,3087.4152097176534,3086.943827281385,3087.2892663292323,34494
2025-08-29 13:40:00,3087.2892663292323,3087.4188371823975,3086.845631890742,3087.0594884056522,35134
2025-08-29 13:45:00,3087.0594884056522,3087.346559223115,3086.9322189712657,3087.048350913531,24334
2025-08-29 13:50:00,3087.048350913531,3087.0956852295694,3086.621051963827,3086.9076485420915,39706
2025-08-29 13:55:00,3086.9076485420915,3087.0963635936005,3086.606457042264,3086.789185274348,12399
2025-08-29 14:00:00,3086.789185274348,3086.876990129112,3086.4714907798543,3086.4999875895446,29702
2025-08-29 14:05:00,3086.4999875895446,3086.6453338861643,3086.1986944577206,3086.245638800326,15674
2025-08-29 14:10:00,3086.245638800326,3086.516016807171,3085.9762991713965,3086.364773308245,34947
2025-08-29 14:15:00,3086.364773308245,3086.689264803173,3086.2953218843336,3086.4311644646646,43575
2025-08-29 14:20:00,3086.4311644646646,3086.574804943634,3085.8064126793497,3085.9427232276466,24271
2025-08-29 14:25:00,3085.9427232276466,3086.055655550117,3085.6464429514626,3085.9741579660904,27252
2025-08-29 14:30:00,3085.9741579660904,3086.158061853292,3085.695787436867,3085.69983184474,36992
2025-08-29 14:35:00,3085.69983184474,3086.1076850873733,3085.6639479879977,3085.885344451629,26600
2025-08-29 14:40:00,3085.885344451629,3086.1214704058953,3085.668076757084,3085.780922577801,42699
2025-08-29 14:45:00,3085.780922577801,3085.800530997945,3085.1478999303076,3085.4280235106203,37671
2025-08-29 14:50:00,3085.4280235106203,3085.6174492857554,3085.291278168672,3085.405285302454,10545
2025-08-29 14:55:00,3085.405285302454,3085.5610401912745,3085.2966357803684,3085.523400253539,28357
2025-08-29 15:00:00,3085.523400253539,3085.7014051155757,3085.4379378931644,3085.458470829109,47669
2025-08-29 15:05:00,3085.458470829109,3085.7256275749105,3085.1501520065276,3085.205892801382,16051
2025-08-29 15:10:00,3085.205892801382,3085.2177748909585,3084.7428879022937,3084.876324486392,35620
2025-08-29 15:15:00,3084.876324486392,3085.175097135454,3084.633182491639,3084.7760735089605,28115
2025-08-29 15:20:00,3084.7760735089605,3085.0137893393826,3084.567991712147,3084.821198090469,35548
2025-08-29 15:25:00,3084.821198090469,3084.9736975388105,3084.7289593291243,3084.7743807603692,34150
2025-09-01 09:20:00,3090.22779865408,3090.32558079813,3090.0155336216512,3090.066517135036,14486
2025-09-01 09:25:00,3090.066517135036,3090.621362821757,3089.894618241985,3090.564424211495,20070
2025-09-01 09:30:00,3090.564424211495,3091.2287200491087,3090.5147007215705,3090.987087539002,22504
2025-09-01 09:35:00,3090.987087539002,3091.143407791922,3090.8430337692403,3091.06193916167,20195
2025-09-01 09:40:00,3091.06193916167,3091.902748355843,3090.883411815546,3091.622227980736,22717
2025-09-01 09:45:00,3091.622227980736,3092.190616728508,3091.5717760791285,3091.9884458929328,14549
2025-09-01 09:50:00,3091.9884458929328,3092.118922657486,3091.6738709485276,3091.873564877549,12523
2025-09-01 09:55:00,3091.873564877549,3092.8025755528706,3091.7898945803895,3092.5629464438653,14801
2025-09-01 10:00:00,3092.5629464438653,3093.0057833886062,3092.515523910579,3092.7978030974614,13784
2025-09-01 10:05:00,3092.7978030974614,3093.0474118516972,3092.637670142286,3092.8876105207273,18568
2025-09-01 10:10:00,3092.8876105207273,3093.710709877764,3092.8326877666623,3093.442752337908,21733
2025-09-01 10:15:00,3093.442752337908,3093.4740178966367,3093.4188772945486,3093.4466176365886,21318
2025-09-01 10:20:00,3093.4466176365886,3094.2187956767502,3093.1666177134584,3093.931348443183,11196
2025-09-01 10:25:00,3093.931348443183,3094.7259954098367,3093.9052316779794,3094.491134525652,15163
2025-09-01 10:30:00,3094.491134525652,3094.522524861459,3094.3516260002807,3094.476100600567,22731
2025-09-01 10:35:00,3094.476100600567,3094.9033145374833,3094.250636382326,3094.8150678825727,18297
2025-09-01 10:40:00,3094.8150678825727,3095.1047881438963,3094.637512892476,3095.049422985036,17188
2025-09-01 10:45:00,3095.049422985036,3095.6554460642938,3094.9928552469187,3095.5876564244845,18568
2025-09-01 10:50:00,3095.5876564244845,3096.0033927407003,3095.5358576361614,3095.8209430872744,9012
2025-09-01 10:55:00,3095.8209430872744,3096.36371964062,3095.608332179184,3096.0865854000563,12035
2025-09-01 11:00:00,3096.0865854000563,3096.897474912952,3095.8353724556796,3096.686560267309,12658
2025-09-01 11:05:00,3096.686560267309,3097.046920463828,3096.500908624866,3096.886133305285,15938
2025-09-01 11:10:00,3096.886133305285,3096.9835410751475,3096.4827936910538,3096.5954886773884,21504
2025-09-01 11:15:00,3096.5954886773884,3097.4680563422803,3096.536250260264,3097.271961991108,15520
2025-09-01 11:20:00,3097.271961991108,3097.898520255453,3097.194237120759,3097.6088097414063,12967
2025-09-01 11:25:00,3097.6088097414063,3097.8197837101943,3097.4691247384394,3097.7655931517215,17173
2025-09-01 11:30:00,3097.7655931517215,3098.3770950558664,3097.546640613056,3098.210362154574,17929
2025-09-01 11:35:00,3098.210362154574,3098.691849364443,3098.111247017353,3098.5571241730554,19922
2025-09-01 11:40:00,3098.5571241730554,3098.971852149326,3098.3899922991354,3098.8971272260414,22288
2025-09-01 11:45:00,3098.8971272260414,3099.449545961029,3098.737651574763,3099.274895274078,16204
2025-09-01 11:50:00,3099.274895274078,3099.878841162426,3099.0742124816284,3099.690419470892,23710
2025-09-01 11:55:00,3099.690419470892,3099.743785712288,3099.640265701477,3099.7296589034727,18411
2025-09-01 12:00:00,3099.7296589034727,3100.2795458728215,3099.6291791987574,3100.2298362494043,11511
2025-09-01 12:05:00,3100.2298362494043,3100.361725014137,3099.986265589818,3100.1337732089055,27281
2025-09-01 12:10:00,3100.1337732089055,3100.702022823671,3099.8874565830656,3100.6198943751774,19510
2025-09-01 12:15:00,3100.6198943751774,3101.4172344853423,3100.3888709356484,3101.250525497101,18838
2025-09-01 12:20:00,3101.250525497101,3101.3274052370616,3101.2413226525027,3101.2496634164477,15113
2025-09-01 12:25:00,3101.2496634164477,3101.8497584771244,3101.081305315148,3101.6029842133494,22266
2025-09-01 12:30:00,3101.6029842133494,3101.971394833707,3101.373096933631,3101.94384444716,17285
2025-09-01 12:35:00,3101.94384444716,3102.484524080527,3101.828252732797,3102.215662877002,23270
2025-09-01 12:40:00,3102.215662877002,3102.528996793056,3102.042189261805,3102.3241226925966,75092
2025-09-01 12:45:00,3102.3241226925966,3102.6317604125684,3102.284023300446,3102.4633532075127,12656
2025-09-01 12:50:00,3102.4633532075127,3103.1378019414324,3102.1931373687294,3103.068830985506,17428
2025-09-01 12:55:00,3103.068830985506,3103.912156863694,3102.8875748708397,3103.734664493347,15304
2025-09-01 13:00:00,3103.734664493347,3104.3568208673264,3103.5445039873157,3104.0833509783724,17464
2025-09-01 13:05:00,3104.0833509783724,3104.2468713209405,3103.706570759059,3103.9162625372774,20013
2025-09-01 13:10:00,3103.9162625372774,3104.630912367669,3103.8122036192294,3104.432953140817,13661
2025-09-01 13:15:00,3104.432953140817,3105.123495003219,3104.2856527396825,3104.835894802668,20758
2025-09-01 13:20:00,3104.835894802668,3104.9881906399996,3104.556126970294,3104.910805992914,19004
2025-09-01 13:25:00,3104.910805992914,3106.036869392303,3104.666806268038,3105.747376102393,18475
2025-09-01 13:30:00,3105.747376102393,3105.9726013422924,3105.5074622621164,3105.7692560173878,12335
2025-09-01 13:35:00,3105.7692560173878,3106.377048110476,3105.5095411484376,3106.079370803522,16820
2025-09-01 13:40:00,3106.079370803522,3106.274567148576,3105.891925084809,3105.992221926816,23254
2025-09-01 13:45:00,3105.992221926816,3106.466414437786,3105.9218561058688,3106.3658027482725,21752
2025-09-01 13:50:00,3106.3658027482725,3107.0309879109864,3106.2356298025634,3106.862787622452,15016
2025-09-01 13:55:00,3106.862787622452,3106.9156712159497,3106.8539856340253,3106.8973909028105,8203
2025-09-01 14:00:00,3106.8973909028105,3107.670570417904,3106.7788583691054,3107.4768727005367,8202
2025-09-01 14:05:00,3107.4768727005367,3107.9138748039804,3107.2678443912164,3107.84635086973,18266
2025-09-01 14:10:00,3107.84635086973,3108.2999816386664,3107.5988307786615,3108.139809544134,16312
2025-09-01 14:15:00,3108.139809544134,3108.408438540655,3108.126257358593,3108.3800736161907,66353
2025-09-01 14:20:00,3108.3800736161907,3108.838135217402,3108.234318991175,3108.5477617968877,58422
2025-09-01 14:25:00,3108.5477617968877,3109.4121633188533,3108.381029840448,3109.1361221572515,27496
2025-09-01 14:30:00,3109.1361221572515,3109.4323007440917,3108.681665529878,3108.828583575017,14714
2025-09-01 14:35:00,3108.828583575017,3109.3984115132707,3108.7250793696203,3109.3981321501246,23661
2025-09-01 14:40:00,3109.3981321501246,3110.073044957641,3109.3656480248933,3109.962463831641,18377
2025-09-01 14:45:00,3109.962463831641,3110.237109401214,3109.9600062855184,3110.1557533046343,15306
2025-09-01 14:50:00,3110.1557533046343,3110.7741895441172,3110.048933849272,3110.4823523404657,14741
2025-09-01 14:55:00,3110.4823523404657,3111.318451563516,3110.188332629822,3111.097139460576,14087
2025-09-01 15:00:00,3111.097139460576,3111.504021108856,3110.8603613049586,3111.434372755153,14964
2025-09-01 15:05:00,3111.434372755153,3111.759861829179,3111.4005583087433,3111.5968415749217,22977
2025-09-01 15:10:00,3111.5968415749217,3112.362797030024,3111.4093591121787,3112.0634138425253,17153
2025-09-01 15:15:00,3112.0634138425253,3112.149007838627,3111.910308968657,3112.061821745862,24755
2025-09-01 15:20:00,3112.061821745862,3112.32076244358,3112.040883730185,3112.0688622026096,21061
2025-09-01 15:25:00,3112.0688622026096,3112.396274331784,3112.021151628298,3112.3677427830025,20728
2025-09-02 09:20:00,3121.004524234054,3121.1698696492267,3120.72285069578,3121.033691507134,37441
2025-09-02 09:25:00,3121.033691507134,3121.216516471395,3120.9046163631474,3120.9408969299793,41580
2025-09-02 09:30:00,3120.9408969299793,3120.9563266806144,3120.766668886886,3120.771248510764,17791
2025-09-02 09:35:00,3120.771248510764,3120.8543946130626,3119.943794808618,3120.2309187402334,32253
2025-09-02 09:40:00,3120.2309187402334,3120.536642675925,3120.1584363898,3120.4461940404244,40108
2025-09-02 09:45:00,3120.4461940404244,3120.7046193131737,3120.0071517115057,3120.114269213191,28663
2025-09-02 09:50:00,3120.114269213191,3120.2551478175637,3120.0919020998103,3120.190582638888,39598
2025-09-02 09:55:00,3120.190582638888,3120.3862479883987,3119.980013759823,3120.1296483505757,15467
2025-09-02 10:00:00,3120.1296483505757,3120.3220684171606,3119.797936509297,3119.8113562483454,23962
2025-09-02 10:05:00,3119.8113562483454,3119.8214774990483,3119.445500807833,3119.725917638305,27355
2025-09-02 10:10:00,3119.725917638305,3119.9466889676564,3119.3903062680074,3119.433138743872,36083
2025-09-02 10:15:00,3119.433138743872,3120.1154588217632,3119.2733784587467,3120.0076891607982,29575
2025-09-02 10:20:00,3120.0076891607982,3120.107630771455,3119.444571153485,3119.5195246807375,33738
2025-09-02 10:25:00,3119.5195246807375,3119.6143557078667,3119.0442610215537,3119.3247008644994,24346
2025-09-02 10:30:00,3119.3247008644994,3119.425616027787,3118.7153214761684,3118.9105384554027,26099
2025-09-02 10:35:00,3118.9105384554027,3119.1502152019766,3118.5443213066364,3118.8192202785353,39542
2025-09-02 10:40:00,3118.8192202785353,3118.850477136216,3118.606447611659,3118.6842830873165,31600
2025-09-02 10:45:00,3118.6842830873165,3118.9118621750845,3118.5823938725516,3118.615492731912,38859
2025-09-02 10:50:00,3118.615492731912,3118.999407665676,3118.4092428385184,3118.844531558721,78597
2025-09-02 10:55:00,3118.844531558721,3118.85041528049,3118.4217187604145,3118.491601370554,19401
2025-09-02 11:00:00,3118.491601370554,3118.7653596619466,3118.2073631448807,3118.6099432744727,33981
2025-09-02 11:05:00,3118.6099432744727,3118.8743245517558,3117.9834863960364,3118.145331395941,27471
